county,office,district,party,candidate,votes
Winona,Governor,,SWP,,37
Winona,Governor,,WI,WRITE-IN,17
Winona,Secretary of State,,DFL,"Hubert H. ""Buck"" Humphrey",9064
Winona,Secretary of State,,GP,,773
Winona,Secretary of State,,IND,,970
Winona,Secretary of State,,R,Mary Kiffmeyer,8356
Winona,Secretary of State,,WI,WRITE-IN,8
Winona,State Auditor,,DFL,Carol Johnson,8132
Winona,State Auditor,,GP,,1038
Winona,State Auditor,,IND,,1499
Winona,State Auditor,,R,Patricia Anderson Awada,8040
Winona,State Auditor,,WI,WRITE-IN,15
Winona,U.S. Senate,,CP,,28
Winona,U.S. Senate,,DFL,Walter Mondale,9755
Winona,U.S. Senate,,GP,,175
Winona,U.S. Senate,,IND,Jim Moore,480
Winona,U.S. Senate,,R,Norm Coleman,9219
Winona,U.S. Senate,,WI,WRITE-IN,18
Wright,Attorney General,,DFL,Mike Hatch,19057
Wright,Attorney General,,IND,,1860
Wright,Attorney General,,R,Tom Kelly,22547
Wright,Attorney General,,WI,WRITE-IN,61
Wright,Governor,,CP,,95
Wright,Governor,,DFL,Roger Moe,11962
Wright,Governor,,GP,,678
Wright,Governor,,I,,186
Wright,Governor,,IND,Tim Penny,6011
Wright,Governor,,R,Tim Pawlenty,25575
Wright,Governor,,SWP,,57
Wright,Governor,,WI,WRITE-IN,41
Wright,Secretary of State,,DFL,"Hubert H. ""Buck"" Humphrey",15287
Wright,Secretary of State,,GP,,647
Wright,Secretary of State,,IND,,1978
Wright,Secretary of State,,R,Mary Kiffmeyer,25535
Wright,Secretary of State,,WI,WRITE-IN,37
Wright,State Auditor,,DFL,Carol Johnson,14825
Wright,State Auditor,,GP,,1040
Wright,State Auditor,,IND,,3202
Wright,State Auditor,,R,Patricia Anderson Awada,23347
Wright,State Auditor,,WI,WRITE-IN,58
Wright,U.S. Senate,,CP,,65
Wright,U.S. Senate,,DFL,Walter Mondale,15590
Wright,U.S. Senate,,GP,,165
Wright,U.S. Senate,,IND,Jim Moore,970
Wright,U.S. Senate,,R,Norm Coleman,27626
Wright,U.S. Senate,,WI,WRITE-IN,97
Yellow Medicine,Attorney General,,DFL,Mike Hatch,2782
Yellow Medicine,Attorney General,,IND,,223
Yellow Medicine,Attorney General,,R,Tom Kelly,1784
Yellow Medicine,Attorney General,,WI,WRITE-IN,5
Yellow Medicine,Governor,,CP,,10
Yellow Medicine,Governor,,DFL,Roger Moe,2031
Yellow Medicine,Governor,,GP,,51
Yellow Medicine,Governor,,I,,23
Yellow Medicine,Governor,,IND,Tim Penny,715
Yellow Medicine,Governor,,R,Tim Pawlenty,1964
Yellow Medicine,Governor,,SWP,,15
Yellow Medicine,Governor,,WI,WRITE-IN,4
Yellow Medicine,Secretary of State,,DFL,"Hubert H. ""Buck"" Humphrey",2349
Yellow Medicine,Secretary of State,,GP,,68
Yellow Medicine,Secretary of State,,IND,,274
Yellow Medicine,Secretary of State,,R,Mary Kiffmeyer,2100
Yellow Medicine,Secretary of State,,WI,WRITE-IN,2
Yellow Medicine,State Auditor,,DFL,Carol Johnson,2471
Yellow Medicine,State Auditor,,GP,,94
Yellow Medicine,State Auditor,,IND,,342
Yellow Medicine,State Auditor,,R,Patricia Anderson Awada,1825
Yellow Medicine,State Auditor,,WI,WRITE-IN,4
Yellow Medicine,U.S. Senate,,CP,,5
Yellow Medicine,U.S. Senate,,DFL,Walter Mondale,2554
Yellow Medicine,U.S. Senate,,GP,,22
Yellow Medicine,U.S. Senate,,IND,Jim Moore,152
Yellow Medicine,U.S. Senate,,R,Norm Coleman,2101
Yellow Medicine,U.S. Senate,,WI,WRITE-IN,3
